date_time,song_name,artists,duration,user_name
2023-02-11 10:48:31,"Teddy 🧸 | Nanbiye Video Song | Arya, Sayyeshaa | D. Imman | Shakti Soundar Rajan",Think Music India,05:31,Vignaraj#6477
2023-02-11 10:48:47,Bodhai Kaname Video Song | Oh Manapenne | Anirudh | Shashaa | Harish Kalyan | Priya Bhavanishankar,Think Music India,04:21,Vignaraj#6477
2023-02-11 10:48:50,Megham Karukatha - Official Video Song | Thiruchitrambalam | Dhanush | Anirudh | Sun Pictures,Sun TV,05:42,Vignaraj#6477
2023-02-11 10:48:53,"Kaadhal En Kaviye - Lyrical | Salmon 3D | Sid Sriram | Vijay Yesudas, Jonita Doda | Sreejith Edavana",Lahari Music | T-Series,05:12,Vignaraj#6477
2023-02-11 10:48:56,Adiye Video Song | Bachelor | G.V. Prakash Kumar | Dhibu Ninan Thomas | Sathish | G Dilli Babu,Think Music India,05:37,Vignaraj#6477
2023-02-11 10:48:59,"Don - Bae Music Video | Sivakarthikeyan, Priyanka Mohan | Anirudh Ravichander | Cibi Chakaravarthi",Sony Music South,04:02,Vignaraj#6477
2023-02-11 10:49:02,Mudhal Nee Mudivum Nee - Title Track Video | Darbuka Siva | Sid Sriram | Thamarai,SonyMusicSouthVEVO,06:35,Vignaraj#6477
2023-02-11 10:49:05,Kaalathukkum Nee Venum Video Song | VTK | HDR| Silambarasan TR |Gautham Vasudev Menon|@ARRahman,Think Music India,06:15,Vignaraj#6477
2023-02-11 10:49:08,"Viruman - Kanja Poovu Kannala Video | Karthi, Aditi Shankar | Yuvan Shankar Raja | Muthaiya",Sony Music South,04:01,Vignaraj#6477
2023-02-11 10:49:11,"Oh My Kadavule - Kadhaippoma Lyric | Ashok Selvan, Ritika Singh | Leon James | Sid Sriram",Sony Music South,05:47,Vignaraj#6477
2023-02-11 10:49:14,Cobra - Uyir Urugudhey Video | Chiyaan Vikram | @A. R. Rahman,SonyMusicSouthVEVO,05:10,Vignaraj#6477
2023-02-11 10:49:17,"Enna Solla Pogirai - Neethanadi Video Song | Ashwin Kumar, Teju | Vivek-Mervin | A. Hariharan",Muzik247,04:51,Vignaraj#6477
2023-02-11 10:49:20,Kaathuvaakula Rendu Kaadhal - Rendu Kaadhal Music Video | Vijay Sethupathi | Anirudh |Vignesh Shivan,Sony Music South,05:54,Vignaraj#6477
2023-02-11 10:49:23,"Thooriga | HDR | Guitar Kambi Mele Nindru | Suriya, Prayaga Martin |Gautham Menon |Karthik |Navarasa",Think Music India,04:50,Vignaraj#6477
2023-02-11 10:49:26,Dhruva Natchathiram - Oru Manam Video | Chiyaan Vikram | Harris Jayaraj | Gautham Vasudev Menon,Sony Music South,06:08,Vignaraj#6477
2023-02-11 10:49:29,"Kaathuvaakula Rendu Kaadhal - Naan Pizhai Video | Vijay Sethupathi, Nayanthara | Anirudh Ravichander",Sony Music South,04:00,Vignaraj#6477
2023-02-11 10:49:32,"Yaaraiyum Ivlo Azhaga - Video | Sulthan | Karthi, Rashmika | Silambarasan TR | Vivek - Mervin | 4K",Dream Warrior Pictures,04:19,Vignaraj#6477
2023-02-11 10:49:35,Master - Andha Kanna Paathaakaa Lyric | Thalapathy Vijay | Anirudh Ravichander | Lokesh Kanagaraj,Sony Music South,03:18,Vignaraj#6477
2023-02-11 10:49:38,Jagame Thandhiram - Nethu Video | Dhanush | Santhosh Narayanan | Karthik Subbaraj,Sony Music South,04:01,Vignaraj#6477
2023-02-11 10:49:41,"Thaarame Thaarame Video Song | Kadaram Kondan | Abi Hassan, Akshara Haasan | Sid Sriram | Ghibran",Muzik247,03:00,Vignaraj#6477
2023-02-11 10:49:45,"Ennai Vittu – Kannum Kannum Kollaiyadithaal | Dulquer S, Ritu V | Ranjith, Vignesh S, Masala Coffee",Zee Music South,04:01,Vignaraj#6477
2023-02-11 10:49:47,"Spreading like wildfire : Bigil's Unakaga Song Singers | Sreekanth Hariharan, Madhura Dhara | Vijay",IndiaGlitz Tamil,19:26,Vignaraj#6477
2023-02-11 10:49:50,"Vaamanan - Oru Devathai Video | Jai, Priya Anand | Yuvan",SonyMusicSouthVEVO,05:45,Vignaraj#6477
2023-02-11 10:49:54,"Hero Video Songs - Tamil |Over'a Feel Pannuren Video Song | Sivakarthikeyan,Kalyani | Yuvan Shankar",Lahari Music | T-Series,04:48,Vignaraj#6477
2023-02-11 10:49:57,"Teddy 🧸 | Nanbiye Video Song | Arya, Sayyeshaa | D. Imman | Shakti Soundar Rajan",Think Music India,05:31,Vignaraj#6477
2023-02-11 10:50:00,"Comali - Hi Sonna Podhum Video | Jayam Ravi, Samyuktha Hegde| Hiphop Tamizha",SonyMusicSouthVEVO,04:42,Vignaraj#6477
2023-02-11 10:50:03,"Oh My Kadavule - Haiyo Haiyo Music Video | Ashok Selvan, Ritika Singh | Leon James",SonyMusicSouthVEVO,04:34,Vignaraj#6477
2023-02-11 10:50:06,"Full Video : Piriyadha Enna | Pattas | Dhanush, Sneha | Vijay Yesudas, Niranjana | Vivek - Mervin",T-Series Tamil,03:51,Vignaraj#6477
2023-02-11 10:50:09,Leon James - Vaaya Yen Veera ft. Shakthisree Gopalan,Leon James,03:13,Vignaraj#6477
2023-02-11 10:50:12,Takkar | Nira Song Lyric Video | Siddharth | Sid Sriram | Gautham Menon | Nivas K Prasanna,Think Music India,05:08,Vignaraj#6477
2023-02-11 10:50:14,Maruvaarthai - Lyric Video | Enai Noki Paayum Thota | Dhanush | Darbuka Siva | Gautham Menon,Ondraga Entertainment,06:10,Vignaraj#6477
2023-02-11 10:50:18,"Psycho - Unna Nenachu Video | Udhayanidhi Stalin, Aditi Rao Hydari | Ilayaraja",SonyMusicSouthVEVO,04:55,Vignaraj#6477
2023-02-11 10:50:21,"Ispade Rajavum Idhaya Raniyum | Kannamma Video Song | Harish Kalyan, Shilpa Manjunath | Sam C.S",Think Music India,04:02,Vignaraj#6477
2023-02-11 10:50:24,Visiri - Video Song | Enai Noki Paayum Thota | Dhanush | Darbuka Siva | Gautham Menon | Thamarai,Ondraga Entertainment,06:30,Vignaraj#6477
2023-02-11 10:50:28,Agalaathey - Full Video Song | Nerkonda Paarvai | Ajith Kumar | Yuvan Shankar Raja | Boney Kapoor,Zee Music South,05:37,Vignaraj#6477
2023-02-11 10:50:31,Mailaanji Lyric Video - Namma Veettu Pillai | Sivakarthikeyan | Sun Pictures | Pandiraj | D.Imman,Sun TV,04:04,Vignaraj#6477
2023-02-11 10:50:34,NGK - Anbae Peranbae Video | Suriya | Yuvan Shankar Raja | Selvaraghavan,SonyMusicSouthVEVO,04:19,Vignaraj#6477
2023-02-11 10:50:37,Ennadi Maayavi Nee (Lyric Video) VADACHENNAI |Dhanush |Vetri Maran | Santhosh Narayanan|,TuneUP,04:08,Vignaraj#6477
2023-02-11 10:50:41,Yaayum Song Making Video Feat. Naresh Iyer & Rita Thyagarajan | Shabir Sulthan | Murugesh,Think Music India,05:49,Vignaraj#6477
2023-02-11 10:51:20,"Teddy 🧸 | Nanbiye Video Song | Arya, Sayyeshaa | D. Imman | Shakti Soundar Rajan",Think Music India,05:31,Vignaraj#6477
2023-02-11 10:51:28,"Maragatha Naanayam | Nee Kavithaigala Song with Lyrics | Aadhi, Nikki Galrani | Dhibu Ninan Thomas",Think Music India,05:46,Vignaraj#6477
2023-02-11 10:51:31,Manithan - Aval Video | Udhayanidhi | Santhosh Narayanan,SonyMusicSouthVEVO,04:56,Vignaraj#6477
2023-02-11 10:51:34,"Oh My Kadavule - Kadhaippoma Lyric | Ashok Selvan, Ritika Singh | Leon James | Sid Sriram",Sony Music South,05:47,Vignaraj#6477
2023-02-11 10:51:37,"Vikram Vedha Songs | Yaanji Video Song | R. Madhavan, Vijay Sethupathi | Sam C.S | Anirudh",Think Music India,03:26,Vignaraj#6477
2023-02-11 10:51:42,Adiye Video Song | Bachelor | G.V. Prakash Kumar | Dhibu Ninan Thomas | Sathish | G Dilli Babu,Think Music India,05:37,Vignaraj#6477
2023-02-11 10:51:44,7UP Madras Gig -  Orasaadha | Vivek - Mervin,Sony Music India,04:15,Vignaraj#6477
2023-02-11 10:51:47,"96 Songs| Kaathalae Kaathalae Song | Vijay Sethupathi, Trisha | Govind Vasantha | C. Prem Kumar",Think Music India,03:15,Vignaraj#6477
2023-02-11 10:51:50,"Neeyum Naanum Anbe - Video Song | Imaikkaa Nodigal |  Vijay Sethupathi, Nayanthara | Hiphop Tamizha",Think Music India,04:13,Vignaraj#6477
2023-02-11 10:51:54,"Sivappu Manjal Pachai | Usure Video Song | Siddharth, G.V.Prakash Kumar | Sasi | Siddhu Kumar",Think Music India,04:00,Vignaraj#6477
2023-02-11 10:51:57,Pirai Thedum | Mayakkam Enna | Saindhavi | G.V.Prakash | Lyrics,Energy Reflux,06:33,Vignaraj#6477
2023-02-11 10:52:00,"Ispade Rajavum Idhaya Raniyum | Kannamma Video Song | Harish Kalyan, Shilpa Manjunath | Sam C.S",Think Music India,04:02,Vignaraj#6477
2023-02-11 10:52:03,"Kanave Nee Naan - Kannum Kannum Kollaiyadithaal | Dulquer S, Ritu V & Rakshan | Masala Coffee",Zee Music South,02:11,Vignaraj#6477
2023-02-11 10:52:06,Marappadhilai Nenje (Additional Song),Leon James - Topic,03:29,Vignaraj#6477
2023-02-11 10:52:09,"Madharasapattinam - Pookkal Pookkum Video | Aarya, Amy Jackson",SonyMusicSouthVEVO,06:25,Vignaraj#6477
2023-02-11 10:52:12,"Meesaya Murukku Songs | Sakkarakatti Video Song | Hiphop Tamizha, Aathmika, Vivek",Think Music India,03:08,Vignaraj#6477
2023-02-11 10:52:16,"Thooriga | HDR | Guitar Kambi Mele Nindru | Suriya, Prayaga Martin |Gautham Menon |Karthik |Navarasa",Think Music India,04:50,Vignaraj#6477
2023-02-11 10:52:19,Vaisagh - Kaaka Kadha Ft. Pawan Alex & Ann Sheetal | Pradeep Deva | Think Indie,Think Music India,06:34,Vignaraj#6477
2023-02-11 10:52:23,"Vaamanan - Oru Devathai Video | Jai, Priya Anand | Yuvan",SonyMusicSouthVEVO,05:45,Vignaraj#6477
2023-02-11 10:52:26,Kurumugil | Sita Ramam | Vishal Chandrasekhar | Sai Vignesh | Madhan Karky | Veena N Sangeetha,Sangeetha Narayanan - Music,02:29,Vignaraj#6477
2023-02-11 10:52:29,"Paiya - En Kadhal Solla Video | Karthi, Tamannah | Yuvan Shankar Raja",SonyMusicSouthVEVO,05:46,Vignaraj#6477
2023-02-11 10:54:58,"Teddy 🧸 | Nanbiye Video Song | Arya, Sayyeshaa | D. Imman | Shakti Soundar Rajan",Think Music India,05:31,Vignaraj#6477
2023-02-11 10:55:24,"Maragatha Naanayam | Nee Kavithaigala Song with Lyrics | Aadhi, Nikki Galrani | Dhibu Ninan Thomas",Think Music India,05:46,Vignaraj#6477
2023-02-11 10:55:28,Manithan - Aval Video | Udhayanidhi | Santhosh Narayanan,SonyMusicSouthVEVO,04:56,Vignaraj#6477
2023-02-11 10:55:31,"Oh My Kadavule - Kadhaippoma Lyric | Ashok Selvan, Ritika Singh | Leon James | Sid Sriram",Sony Music South,05:47,Vignaraj#6477
2023-02-11 10:55:35,"Vikram Vedha Songs | Yaanji Video Song | R. Madhavan, Vijay Sethupathi | Sam C.S | Anirudh",Think Music India,03:26,Vignaraj#6477
2023-02-11 10:55:38,Adiye Video Song | Bachelor | G.V. Prakash Kumar | Dhibu Ninan Thomas | Sathish | G Dilli Babu,Think Music India,05:37,Vignaraj#6477
2023-02-11 10:55:41,7UP Madras Gig -  Orasaadha | Vivek - Mervin,Sony Music India,04:15,Vignaraj#6477
2023-02-11 10:55:44,"#ThinkPremiere Kaathalae Kaathalae - Vijay Sethupathi, Trisha | C. Prem Kumar | Govind Vasantha",Think Music India,03:14,Vignaraj#6477
2023-02-11 10:55:47,"Neeyum Naanum Anbe - Video Song | Imaikkaa Nodigal |  Vijay Sethupathi, Nayanthara | Hiphop Tamizha",Think Music India,04:13,Vignaraj#6477
2023-02-11 10:55:50,"Sivappu Manjal Pachai | Usure Video Song | Siddharth, G.V.Prakash Kumar | Sasi | Siddhu Kumar",Think Music India,04:00,Vignaraj#6477
2023-02-11 10:55:53,Pirai Thedum | Mayakkam Enna | Saindhavi | G.V.Prakash | Lyrics,Energy Reflux,06:33,Vignaraj#6477
2023-02-11 10:55:56,"Ispade Rajavum Idhaya Raniyum | Kannamma Video Song | Harish Kalyan, Shilpa Manjunath | Sam C.S",Think Music India,04:02,Vignaraj#6477
2023-02-11 10:55:59,"Kanave Nee Naan - Kannum Kannum Kollaiyadithaal | Dulquer S, Ritu V & Rakshan | Masala Coffee",Zee Music South,02:11,Vignaraj#6477
2023-02-11 10:56:02,Marappadhilai Nenje (Additional Song),Leon James - Topic,03:29,Vignaraj#6477
2023-02-11 10:56:05,"Madharasapattinam - Pookkal Pookkum Video | Aarya, Amy Jackson",SonyMusicSouthVEVO,06:25,Vignaraj#6477
2023-02-11 10:56:08,"Meesaya Murukku Songs | Sakkarakatti Video Song | Hiphop Tamizha, Aathmika, Vivek",Think Music India,03:08,Vignaraj#6477
2023-02-11 10:56:12,"Thooriga | HDR | Guitar Kambi Mele Nindru | Suriya, Prayaga Martin |Gautham Menon |Karthik |Navarasa",Think Music India,04:50,Vignaraj#6477
2023-02-11 10:56:14,Vaisagh - Kaaka Kadha Ft. Pawan Alex & Ann Sheetal | Pradeep Deva | Think Indie,Think Music India,06:34,Vignaraj#6477
2023-02-11 10:56:18,"Vaamanan - Oru Devathai Video | Jai, Priya Anand | Yuvan",SonyMusicSouthVEVO,05:45,Vignaraj#6477
2023-02-11 10:56:21,Kurumugil | Sai Vignesh | Sita Ramam,Sai Vignesh R,01:14,Vignaraj#6477
2023-02-11 10:56:24,"Paiya - En Kadhal Solla Video | Karthi, Tamannah | Yuvan Shankar Raja",SonyMusicSouthVEVO,05:46,Vignaraj#6477
2023-02-11 10:59:51,"Maragatha Naanayam | Nee Kavithaigala Song with Lyrics | Aadhi, Nikki Galrani | Dhibu Ninan Thomas",Think Music India,05:46,Vignaraj#6477
2023-02-11 11:00:00,Manithan - Aval Video | Udhayanidhi | Santhosh Narayanan,SonyMusicSouthVEVO,04:56,Vignaraj#6477
2023-02-11 11:00:03,"Oh My Kadavule - Kadhaippoma Lyric | Ashok Selvan, Ritika Singh | Leon James | Sid Sriram",Sony Music South,05:47,Vignaraj#6477
2023-02-11 11:00:07,"Vikram Vedha Songs | Yaanji Video Song | R. Madhavan, Vijay Sethupathi | Sam C.S | Anirudh",Think Music India,03:26,Vignaraj#6477
2023-02-11 11:00:11,Adiye Video Song | Bachelor | G.V. Prakash Kumar | Dhibu Ninan Thomas | Sathish | G Dilli Babu,Think Music India,05:37,Vignaraj#6477
2023-02-11 11:00:13,7UP Madras Gig -  Orasaadha | Vivek - Mervin,Sony Music India,04:15,Vignaraj#6477
2023-02-11 11:00:17,"96 Songs| Kaathalae Kaathalae Song | Vijay Sethupathi, Trisha | Govind Vasantha | C. Prem Kumar",Think Music India,03:15,Vignaraj#6477
2023-02-11 11:00:19,"Neeyum Naanum Anbe - Video Song | Imaikkaa Nodigal |  Vijay Sethupathi, Nayanthara | Hiphop Tamizha",Think Music India,04:13,Vignaraj#6477
2023-02-11 11:00:23,"Sivappu Manjal Pachai | Usure Video Song | Siddharth, G.V.Prakash Kumar | Sasi | Siddhu Kumar",Think Music India,04:00,Vignaraj#6477
2023-02-11 11:00:26,Pirai Thedum | Mayakkam Enna | Saindhavi | G.V.Prakash | Lyrics,Energy Reflux,06:33,Vignaraj#6477
2023-02-11 11:00:29,"Ispade Rajavum Idhaya Raniyum | Kannamma Video Song | Harish Kalyan, Shilpa Manjunath | Sam C.S",Think Music India,04:02,Vignaraj#6477
2023-02-11 11:00:32,"Kanave Nee Naan - Kannum Kannum Kollaiyadithaal | Dulquer S, Ritu V & Rakshan | Masala Coffee",Zee Music South,02:11,Vignaraj#6477
2023-02-11 11:00:36,Marappadhilai Nenje (Additional Song),Leon James - Topic,03:29,Vignaraj#6477
2023-02-11 11:00:38,"Madharasapattinam - Pookkal Pookkum Video | Aarya, Amy Jackson",SonyMusicSouthVEVO,06:25,Vignaraj#6477
2023-02-11 11:00:41,"Meesaya Murukku Songs | Sakkarakatti Video Song | Hiphop Tamizha, Aathmika, Vivek",Think Music India,03:08,Vignaraj#6477
2023-02-11 11:00:44,"Thooriga | HDR | Guitar Kambi Mele Nindru | Suriya, Prayaga Martin |Gautham Menon |Karthik |Navarasa",Think Music India,04:50,Vignaraj#6477
2023-02-11 11:00:47,Vaisagh - Kaaka Kadha Ft. Pawan Alex & Ann Sheetal | Pradeep Deva | Think Indie,Think Music India,06:34,Vignaraj#6477
2023-02-11 11:00:50,"Vaamanan - Oru Devathai Video | Jai, Priya Anand | Yuvan",SonyMusicSouthVEVO,05:45,Vignaraj#6477
2023-02-11 11:00:53,Kurumugil | Sita Ramam | Vishal Chandrasekhar | Sai Vignesh | Madhan Karky | Veena N Sangeetha,Sangeetha Narayanan - Music,02:29,Vignaraj#6477
2023-02-11 11:00:56,"Paiya - En Kadhal Solla Video | Karthi, Tamannah | Yuvan Shankar Raja",SonyMusicSouthVEVO,05:46,Vignaraj#6477
2023-02-11 11:01:54,"Maragatha Naanayam | Nee Kavithaigala Song with Lyrics | Aadhi, Nikki Galrani | Dhibu Ninan Thomas",Think Music India,05:46,Vignaraj#6477
2023-02-11 11:02:04,Manithan - Aval Video | Udhayanidhi | Santhosh Narayanan,SonyMusicSouthVEVO,04:56,Vignaraj#6477
2023-02-11 11:02:07,"Oh My Kadavule - Kadhaippoma Lyric | Ashok Selvan, Ritika Singh | Leon James | Sid Sriram",Sony Music South,05:47,Vignaraj#6477
2023-02-11 11:02:10,"Vikram Vedha Songs | Yaanji Video Song | R. Madhavan, Vijay Sethupathi | Sam C.S | Anirudh",Think Music India,03:26,Vignaraj#6477
2023-02-11 11:02:13,Adiye Video Song | Bachelor | G.V. Prakash Kumar | Dhibu Ninan Thomas | Sathish | G Dilli Babu,Think Music India,05:37,Vignaraj#6477
2023-02-11 11:02:16,7UP Madras Gig -  Orasaadha | Vivek - Mervin,Sony Music India,04:15,Vignaraj#6477
2023-02-11 11:02:19,"96 Songs| Kaathalae Kaathalae Song | Vijay Sethupathi, Trisha | Govind Vasantha | C. Prem Kumar",Think Music India,03:15,Vignaraj#6477
2023-02-11 11:02:23,"Neeyum Naanum Anbe - Video Song | Imaikkaa Nodigal |  Vijay Sethupathi, Nayanthara | Hiphop Tamizha",Think Music India,04:13,Vignaraj#6477
2023-02-11 11:02:26,"Sivappu Manjal Pachai | Usure Video Song | Siddharth, G.V.Prakash Kumar | Sasi | Siddhu Kumar",Think Music India,04:00,Vignaraj#6477
2023-02-11 11:02:29,Pirai Thedum | Mayakkam Enna | Saindhavi | G.V.Prakash | Lyrics,Energy Reflux,06:33,Vignaraj#6477
2023-02-11 11:02:32,"Ispade Rajavum Idhaya Raniyum | Kannamma Video Song | Harish Kalyan, Shilpa Manjunath | Sam C.S",Think Music India,04:02,Vignaraj#6477
2023-02-11 11:02:35,"Kanave Nee Naan - Kannum Kannum Kollaiyadithaal | Dulquer S, Ritu V & Rakshan | Masala Coffee",Zee Music South,02:11,Vignaraj#6477
2023-02-11 11:02:38,Marappadhilai Nenje (Additional Song),Leon James - Topic,03:29,Vignaraj#6477
2023-02-11 11:02:41,"Madharasapattinam - Pookkal Pookkum Video | Aarya, Amy Jackson",SonyMusicSouthVEVO,06:25,Vignaraj#6477
2023-02-11 11:02:45,"Meesaya Murukku Songs | Sakkarakatti Video Song | Hiphop Tamizha, Aathmika, Vivek",Think Music India,03:08,Vignaraj#6477
2023-02-11 11:02:47,"Thooriga | HDR | Guitar Kambi Mele Nindru | Suriya, Prayaga Martin |Gautham Menon |Karthik |Navarasa",Think Music India,04:50,Vignaraj#6477
2023-02-11 11:02:50,Vaisagh - Kaaka Kadha Ft. Pawan Alex & Ann Sheetal | Pradeep Deva | Think Indie,Think Music India,06:34,Vignaraj#6477
2023-02-11 11:02:53,"Vaamanan - Oru Devathai Video | Jai, Priya Anand | Yuvan",SonyMusicSouthVEVO,05:45,Vignaraj#6477
2023-02-11 11:02:56,"Vishal Chandrasekhar, Sai Vignesh - Kurumugil (lyrics) Sita Ramam (Tamil)",seventyskye,04:37,Vignaraj#6477
2023-02-11 11:02:59,"Paiya - En Kadhal Solla Video | Karthi, Tamannah | Yuvan Shankar Raja",SonyMusicSouthVEVO,05:46,Vignaraj#6477
2023-02-11 11:05:17,VIKRAM Title Track Lyric | Kamal Haasan | Vijay Sethupathi | Lokesh Kanagaraj | Anirudh,Sony Music South,04:37,Vignaraj#6477
2023-02-11 11:06:02,"Maragatha Naanayam | Nee Kavithaigala Song with Lyrics | Aadhi, Nikki Galrani | Dhibu Ninan Thomas",Think Music India,05:46,Vignaraj#6477
2023-02-11 19:26:41,Vennira Iravugal (Lyrics) - Yuvan Shankar Raja,Supersonic Play,05:51,recovery#1383
